ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
23,Marrakech,Grand Prix Hassan II,4/2/2024,ATP250,Outdoor,Clay,1st Round,3,Goffin D.,Rinderknech A.,102,81,594,723,6,4,6,4,,,,,,,2,0,Completed,1.73,2.1,1.76,2.18,1.76,2.25,1.71,2.11
23,Marrakech,Grand Prix Hassan II,4/3/2024,ATP250,Outdoor,Clay,2nd Round,3,Sonego L.,Nagal S.,61,95,875,633,1,6,6,3,6,4,,,,,2,1,Completed,1.53,2.5,1.58,2.5,1.58,2.6,1.54,2.44
23,Marrakech,Grand Prix Hassan II,4/3/2024,ATP250,Outdoor,Clay,2nd Round,3,Kotov P.,Cobolli F.,68,63,807,865,6,1,7,6,,,,,,,2,0,Completed,2.63,1.5,2.66,1.52,2.75,1.53,2.55,1.5
23,Marrakech,Grand Prix Hassan II,4/3/2024,ATP250,Outdoor,Clay,2nd Round,3,Berrettini M.,Munar J.,135,73,470,770,6,4,4,6,6,3,,,,,2,1,Completed,1.4,3,1.46,2.86,1.46,3,1.41,2.84
23,Marrakech,Grand Prix Hassan II,4/3/2024,ATP250,Outdoor,Clay,2nd Round,3,Fognini F.,Djere L.,100,34,599,1185,7,6,2,6,6,4,,,,,2,1,Completed,2.5,1.53,2.66,1.52,2.66,1.54,2.54,1.51
23,Marrakech,Grand Prix Hassan II,4/4/2024,ATP250,Outdoor,Clay,2nd Round,3,Carballes Baena R.,Evans D.,64,42,856,1086,6,4,7,6,,,,,,,2,0,Completed,1.53,2.5,1.49,2.79,1.57,2.82,1.5,2.56
23,Marrakech,Grand Prix Hassan II,4/4/2024,ATP250,Outdoor,Clay,2nd Round,3,Moreno De Alboran N.,Goffin D.,157,102,413,594,6,3,6,4,,,,,,,2,0,Completed,2.38,1.57,2.62,1.54,2.75,1.6,2.47,1.53
23,Marrakech,Grand Prix Hassan II,4/4/2024,ATP250,Outdoor,Clay,2nd Round,3,Navone M.,Wawrinka S.,60,82,883,717,3,6,7,5,6,2,,,,,2,1,Completed,2.1,1.73,1.99,1.89,2.12,1.89,2.01,1.79
23,Marrakech,Grand Prix Hassan II,4/4/2024,ATP250,Outdoor,Clay,2nd Round,3,Vukic A.,Ofner S.,67,47,818,1056,7,6,2,6,7,6,,,,,2,1,Completed,2.2,1.67,2.27,1.7,2.27,1.7,2.19,1.66
23,Marrakech,Grand Prix Hassan II,4/5/2024,ATP250,Outdoor,Clay,Quarterfinals,3,Carballes Baena R.,Moreno De Alboran N.,64,157,856,413,6,4,4,6,6,4,,,,,2,1,Completed,1.5,2.63,1.58,2.56,1.58,2.63,1.52,2.51
23,Marrakech,Grand Prix Hassan II,4/5/2024,ATP250,Outdoor,Clay,Quarterfinals,3,Kotov P.,Fognini F.,68,100,807,599,6,1,6,2,,,,,,,2,0,Completed,1.73,2.1,1.77,2.18,1.78,2.18,1.73,2.09
23,Marrakech,Grand Prix Hassan II,4/5/2024,ATP250,Outdoor,Clay,Quarterfinals,3,Berrettini M.,Sonego L.,135,61,470,875,6,3,7,6,,,,,,,2,0,Completed,1.5,2.63,1.51,2.75,1.54,2.75,1.48,2.61
23,Marrakech,Grand Prix Hassan II,4/5/2024,ATP250,Outdoor,Clay,Quarterfinals,3,Navone M.,Vukic A.,60,67,883,818,6,2,6,4,,,,,,,2,0,Completed,1.44,2.75,1.48,2.88,1.5,2.88,1.45,2.71
23,Marrakech,Grand Prix Hassan II,4/6/2024,ATP250,Outdoor,Clay,Semifinals,3,Carballes Baena R.,Kotov P.,64,68,856,807,6,4,6,2,,,,,,,2,0,Completed,1.8,2,1.83,2.09,1.83,2.09,1.79,2
23,Marrakech,Grand Prix Hassan II,4/6/2024,ATP250,Outdoor,Clay,Semifinals,3,Berrettini M.,Navone M.,135,60,470,883,6,7,6,3,6,2,,,,,2,1,Completed,1.4,3,1.42,3.11,1.45,3.11,1.4,2.9
23,Marrakech,Grand Prix Hassan II,4/7/2024,ATP250,Outdoor,Clay,The Final,3,Berrettini M.,Carballes Baena R.,135,64,470,856,7,5,6,2,,,,,,,2,0,Completed,1.4,3,1.38,3.35,1.4,3.35,1.36,3.11
